Irr
0.008888889
0.007222222
0.085555556
0.411666667
0.515
0.591666667
1.281666667
16.63333333
114.6388889
233.8888889
288.6111111
389.7222222
540.2777778
568.8888889
526.3888889
395
244.7222222
76.72222222
9.786111111
0.005277778
0.010555556
0.016111111
0.008888889
0.007222222
0.085555556
0.411666667
0.515
0.591666667
0.281666667
0.158611111
0.081944444
28.27777778
146.8611111
273.6111111
471.9444444
574.4444444
682.7777778
648.3333333
564.4444444
435.8333333
271.9444444
78.44444444
10.31111111
0
0.008888889
0.007222222
0.005277778
0.014166667
0.003611111
0.017777778
0.240555556
0.711111111
-0.661111111
-0.7075
-0.385
26.08333333
135
248.6111111
413.3333333
596.3888889
690.8333333
532.2222222
556.1111111
417.7777778
243.6111111
76.55555556
10.91388889
0.001666667
0.010555556
0.008888889
0.007222222
-0.0125
-0.046388889
-0.112222222
-0.442222222
-0.536666667
-0.545555556
-0.565277778
-1.491111111
15.43888889
131.8333333
304.7222222
451.6666667
564.1666667
613.6111111
593.0555556
514.7222222
382.2222222
228.3333333
71.63888889
9.752777778
0.001666667
0.007222222
0.007222222
0.025
0.008888889
0.007222222
0.021388889
0.007222222
0.014166667
0.017777778
-0.0125
-0.075
18.625
90.02777778
229.7222222
358.0555556
460
506.3888889
493.0555556
427.7777778
311.9444444
187.6111111
71.30555556
9.791666667
-0.005277778
0.001666667
0.003611111
0.005277778
0.005277778
0.010833333
0.019722222
0.032222222
-0.010833333
-0.021388889
-0.117777778
-0.779166667
9.741666667
59.22222222
136.7222222
254.1666667
460
440.5555556
422.7777778
451.9444444
208.3333333
146.75
70.47222222
11.4
0.005277778
0
0.014166667
0.0125
0.017777778
-0.007222222
-0.067777778
-0.115833333
-0.435277778
-0.499444444
-0.950833333
-0.474444444
33.22222222
138.9722222
230
406.3888889
489.1666667
558.6111111
555
487.5
358.3333333
170
87.08333333
16.45
0.001666667
0.003611111
0.010555556
0.008888889
0.016111111
0.010833333
-0.271111111
-0.4425
-0.678055556
-1.270277778
-2.008333333
-2.375
7.402777778
90.5
276.3888889
430.2777778
550
572.2222222
550
480.2777778
355
208.0555556
81.16666667
13.33333333
0.003611111
0.0125
0.008888889
0.003611111
-0.153333333
-0.631111111
-1.093055556
-0.94
-1.079166667
-1.478888889
-2.141666667
-2.380555556
10.8
86.83333333
191
374.1666667
474.4444444
535
499.7222222
442.2222222
337.5
198.8888889
60.38888889
18.84166667
0.016111111
0.016111111
0.014166667
0.023055556
-0.003611111
-0.014166667
-0.299722222
-0.735
-0.904722222
-0.804722222
-1.881944444
-3.033333333
2.722222222
50
195.8333333
406.1111111
522.7777778
575.2777778
566.9444444
491.1111111
370.2777778
220.8333333
81.02777778
12.13055556
0.001666667
0.014166667
0.014166667
0.008888889
0.016111111
0.003611111
-0.005277778
0.019722222
0.005277778
-0.051666667
-0.695277778
-1.654722222
12.63888889
72.47222222
155.3888889
381.1111111
525.2777778
603.6111111
588.6111111
522.2222222
386.9444444
235.8333333
88.25
13.10555556
0.007222222
0.001666667
0.001666667
-0.005277778
-0.343888889
-0.427777778
-0.946388889
-1.753611111
-2.516666667
-2.85
-3.152777778
-3.619444444
8.283333333
67.22222222
140.4166667
285.2777778
489.7222222
570.8333333
557.5
482.5
364.7222222
223.6111111
80.77777778
11.90277778
0.008888889
0.007222222
0.007222222
0.001666667
-0.003611111
-0.021388889
0.003611111
0.003611111
-0.276111111
-0.944444444
-1.532777778
-2.347222222
13.63888889
85.16666667
259.1666667
271.6666667
553.6111111
517.7777778
589.7222222
521.3888889
396.6666667
253.0555556
99.13888889
14.85
0.010555556
0.005277778
0.0125
0.008888889
0.010555556
0.007222222
0.005277778
0.008888889
0.008888889
-0.124722222
-0.6325
-0.026666667
13.06666667
81.08333333
197.5
415.2777778
550.8333333
583.0555556
633.3333333
551.6666667
446.1111111
287.7777778
134.7222222
11.59444444
0.007222222
0.005277778
0.007222222
0.008888889
0.001666667
0.003611111
-0.019722222
-0.017777778
0.008888889
0.008888889
0.0125
0.064166667
18.90833333
116.8611111
180.3611111
216.9444444
307.2222222
369.7222222
453.8888889
414.7222222
283.8888889
196.3888889
67.33333333
16.39722222
0.003611111
0.007222222
0.007222222
0.005277778
-0.005277778
-0.213888889
-0.693333333
-1.055277778
-2.308333333
-3.105555556
-3.561111111
-3.844444444
7.583333333
113.3055556
254.7222222
305.2777778
516.3888889
604.4444444
577.5
556.6666667
420
257.5
93.47222222
11.43611111
0
0.003611111
0.001666667
-0.003611111
-0.001666667
-0.007222222
0.003611111
0.007222222
0.001666667
-0.005277778
0.007222222
0.089166667
21.75
139.75
234.7222222
423.8888889
560.8333333
653.3333333
618.3333333
545.5555556
415.2777778
259.1666667
94.30555556
12.79166667
0.003611111
0
-0.003611111
0
0
0.005277778
0.005277778
0.0125
0.001666667
0
-0.058888889
-0.247777778
25.19444444
110.3888889
209.4444444
447.5
518.6111111
614.4444444
607.5
512.5
375
215
79.05555556
12.37777778
0.003611111
0.001666667
0.001666667
0.005277778
-0.023055556
-0.019722222
-0.025
0.005277778
0.007222222
0
-0.001666667
0.101666667
19.52777778
90.19444444
220
284.1666667
325.8333333
477.5
549.1666667
483.0555556
380.5555556
230.2777778
76.91666667
10.375
-0.003611111
-0.001666667
0.010555556
0.0125
-0.003611111
-0.256666667
-0.548888889
-1.588333333
-3.519444444
-4.430555556
-5.038888889
-4.913888889
4.138888889
67.05555556
249.1666667
400.8333333
517.7777778
581.6666667
581.9444444
490.5555556
373.0555556
221.6666667
83.91666667
11.29722222
0
-0.001666667
0.001666667
0.001666667
0.008888889
-0.007222222
0.008888889
-0.017777778
-1.069722222
-0.270833333
-0.780833333
-1.879166667
9.641666667
91.5
240
384.4444444
508.8888889
563.6111111
531.6666667
464.7222222
350.8333333
195.2777778
83.97222222
15.90555556
0
0.005277778
0
0
-0.005277778
-0.0125
0
-0.017777778
-0.4975
-0.998333333
-1.426388889
-2.102777778
8.041666667
54.5
229.1666667
321.9444444
369.7222222
534.1666667
528.6111111
452.7777778
321.6666667
165.6666667
71.16666667
11.22777778
0.005277778
0.005277778
0.003611111
0.010555556
0.001666667
0.005277778
-0.228055556
-0.140833333
-0.895277778
-0.624166667
-0.754166667
-1.205277778
19.94444444
105.1944444
245.8333333
402.5
513.8888889
581.3888889
580
494.1666667
371.1111111
232.2222222
87.55555556
12.37222222
0.001666667
0
0.005277778
0.003611111
0.010555556
-0.042777778
-0.226388889
-0.185555556
-3.447222222
-4.836111111
-5.055555556
-4.847222222
20.88888889
113
253.8888889
401.6666667
512.7777778
577.5
566.1111111
489.4444444
362.7777778
218.8888889
88.41666667
13.04166667
0.001666667
-0.001666667
0
0.014166667
-0.007222222
-0.001666667
0.014166667
0.003611111
0.005277778
-0.0125
-0.030277778
0.064166667
18.77222222
100.1388889
228.6111111
365.2777778
479.1666667
527.5
509.7222222
432.2222222
311.3888889
186.1388889
83.05555556
19.18055556
0
-0.010555556
-0.010555556
0.017777778
0.007222222
0.019722222
-0.005277778
-0.003611111
0.001666667
0.003611111
0.019722222
0.1125
18.89722222
96.27777778
214.7222222
343.6111111
444.7222222
500
491.9444444
419.7222222
310.2777778
179.5833333
64.91666667
10.06111111
0.003611111
-0.003611111
-0.0125
0.003611111
-0.005277778
-0.005277778
0.003611111
0.010833333
0
-0.001666667
-0.008888889
0.158888889
22.11111111
110.8055556
242.2222222
391.1111111
493.6111111
553.0555556
538.3333333
458.3333333
333.8888889
204.1666667
101.8888889
30.30555556
0.035555556
-0.017777778
-0.001666667
0
0.003611111
0.0125
0
-0.008888889
-0.010833333
0.007222222
-0.008888889
0.080277778
11.08888889
70.66666667
161.9722222
357.5
473.6111111
502.5
520.8333333
443.3333333
340
213.3333333
90.22222222
15.46111111
0.010555556
0.005277778
0.005277778
0.0125
0
-0.067777778
-0.960555556
-2.1
-3.588888889
-4.397222222
-5.222222222
-5.308333333
9.727777778
91.36111111
196.1111111
278.8888889
428.3333333
504.4444444
500.8333333
463.6111111
351.6666667
208.3333333
93.86111111
15.43333333
0.008888889
0.007222222
0.001666667
0.001666667
0
-0.021388889
-0.065833333
-0.046388889
-0.080277778
-0.031944444
-0.153333333
-0.621944444
21.19444444
111.8333333
206.1111111
307.7777778
430.2777778
545.8333333
580.8333333
507.7777778
362.7777778
219.7222222
87.94444444
13.50277778
0
-0.003611111
-0.003611111
0.007222222
0.008888889
-0.008888889
-0.019722222
-0.016111111
-0.014166667
-0.114166667
-0.370833333
-0.761111111
24.47222222
132.9722222
247.7777778
368.8888889
491.1111111
558.8888889
448.8888889
484.7222222
366.1111111
222.7777778
88.11111111
14.63055556
0.007222222
-0.001666667
0.003611111
-0.003611111
0.001666667
-0.010555556
-0.069444444
-0.174722222
-0.741388889
-0.975
-0.946388889
-0.923055556
10.2
78.25
178
428.6111111
498.0555556
637.7777778
612.7777778
554.4444444
388.3333333
271.6666667
157.2222222
17.45555556
0.028333333
0.001666667
-0.003611111
0.005277778
0
0.016111111
-0.030277778
-0.023055556
-0.033888889
-0.071388889
-0.090833333
-0.529166667
21.47222222
101.0833333
247.7777778
357.5
559.1666667
587.7777778
610.8333333
539.4444444
390
261.1111111
114.8333333
19.83333333
0.001666667
-0.003611111
0.005277778
-0.008888889
0.005277778
-0.028611111
-0.064166667
-0.292222222
-0.561388889
-1.630555556
-3.169444444
-3.594444444
17.23611111
94.97222222
211.9444444
322.5
339.1666667
459.1666667
325
379.4444444
416.9444444
163.8333333
1.004444444
-0.318888889
-0.449166667
-0.304722222
0.003611111
0
-0.001666667
-0.0125
-0.126666667
-0.399444444
-0.735
-1.034722222
-0.165833333
0.0625
13.40555556
99.63888889
381.3888889
548.3333333
650.2777778
579.1666667
779.7222222
716.9444444
570.5555556
378.3333333
187.0555556
26.27777778
0.008888889
0.007222222
-0.008888889
-0.008888889
0.005277778
-0.003611111
-0.008888889
-0.007222222
-0.0375
-0.208611111
-1.6175
-1.738611111
27.80555556
154.4444444
344.7222222
538.6111111
681.9444444
753.3333333
756.3888889
669.7222222
514.4444444
347.2222222
152.1944444
25.66666667
0.001666667
0.003611111
-0.010555556
0.007222222
-0.008888889
0.005277778
-0.001666667
0.003611111
0.008888889
0.005277778
-0.032222222
0.060555556
28
134.4722222
300
484.4444444
620.8333333
693.6111111
690
612.7777778
475.8333333
308.0555556
149.4722222
25.41666667
0.073055556
-0.003611111
-0.001666667
-0.001666667
0.005277778
0.005277778
0.008888889
-0.008888889
0.008888889
-0.008888889
0
0.108888889
24.75
119.6944444
284.7222222
433.8888889
550
608.6111111
636.6666667
563.8888889
437.7777778
265.2777778
109.8611111
19.86111111
0.008888889
-0.001666667
0
-0.003611111
0.005277778
0.010833333
0
0.001666667
0.001666667
0.005277778
-0.008888889
0.017777778
25.5
139.8611111
310.8333333
497.7777778
639.7222222
726.3888889
727.2222222
